lead_code,call_type,disposition,duration,start_time,transcript_json
LDSMFG_158094,BOT,ANSWERED,70,2025-01-23,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_110373,BOT,NO_ANSWER,51,2025-01-24,{}
LDSMFG_115247,BOT,NO_ANSWER,160,2025-01-05,{}
LDSMFG_157247,BOT,NO_ANSWER,264,2025-01-13,{}
LDSMFG_173691,BOT,NO_ANSWER,235,2025-01-20,{}
LDSMFG_184812,BOT,ANSWERED,101,2025-01-07,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_160584,BOT,NO_ANSWER,77,2025-01-26,{}
LDSMFG_100891,BOT,NO_ANSWER,55,2025-01-22,{}
LDSMFG_198822,BOT,NO_ANSWER,112,2025-01-09,{}
LDSMFG_187159,BOT,ANSWERED,25,2025-01-30,{}
LDSMFG_137229,BOT,NO_ANSWER,235,2025-01-14,{}
LDSMFG_102716,BOT,NO_ANSWER,106,2025-01-09,{}
LDSMFG_107705,BOT,NO_ANSWER,105,2025-01-25,{}
LDSMFG_152259,BOT,ANSWERED,233,2025-01-27,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_156892,BOT,NO_ANSWER,183,2025-01-21,{}
LDSMFG_148843,BOT,NO_ANSWER,228,2025-01-02,{}
LDSMFG_149730,BOT,NO_ANSWER,101,2025-01-07,{}
LDSMFG_136161,BOT,ANSWERED,99,2025-01-07,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_155351,BOT,NO_ANSWER,120,2025-01-11,{}
LDSMFG_116479,BOT,NO_ANSWER,13,2025-01-04,{}
LDSMFG_175919,BOT,NO_ANSWER,185,2025-01-22,{}
LDSMFG_119455,BOT,NO_ANSWER,253,2025-01-20,{}
LDSMFG_112038,BOT,NO_ANSWER,249,2025-01-30,{}
LDSMFG_128933,BOT,ANSWERED,223,2025-01-10,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_196252,BOT,NO_ANSWER,179,2025-01-20,{}
LDSMFG_177266,BOT,NO_ANSWER,73,2025-01-20,{}
LDSMFG_129968,BOT,NO_ANSWER,87,2025-01-01,{}
LDSMFG_198535,BOT,NO_ANSWER,252,2025-01-23,{}
LDSMFG_119517,BOT,NO_ANSWER,219,2025-01-30,{}
LDSMFG_196803,BOT,NO_ANSWER,193,2025-01-04,{}
LDSMFG_191758,BOT,NO_ANSWER,50,2025-01-05,{}
LDSMFG_133952,BOT,ANSWERED,107,2025-01-20,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_113262,BOT,NO_ANSWER,109,2025-01-22,{}
LDSMFG_144125,BOT,NO_ANSWER,167,2025-01-16,{}
LDSMFG_137569,BOT,ANSWERED,124,2025-01-26,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_188217,BOT,ANSWERED,76,2025-01-05,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_113093,BOT,ANSWERED,136,2025-01-10,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_141565,BOT,BUSY,83,2025-01-27,{}
LDSMFG_135508,BOT,ANSWERED,217,2025-01-07,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_113175,BOT,NO_ANSWER,60,2025-01-16,{}
LDSMFG_127898,BOT,BUSY,144,2025-01-19,{}
LDSMFG_120930,BOT,NO_ANSWER,110,2025-01-01,{}
LDSMFG_150617,BOT,NO_ANSWER,225,2025-01-08,{}
LDSMFG_188555,BOT,NO_ANSWER,23,2025-01-29,{}
LDSMFG_106033,BOT,NO_ANSWER,177,2025-01-10,{}
LDSMFG_136045,BOT,ANSWERED,183,2025-01-09,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_187956,BOT,NO_ANSWER,274,2025-01-08,{}
LDSMFG_165998,BOT,NO_ANSWER,101,2025-01-21,{}
LDSMFG_160267,BOT,NO_ANSWER,231,2025-01-30,{}
LDSMFG_141275,BOT,NO_ANSWER,221,2025-01-11,{}
LDSMFG_127691,BOT,ANSWERED,197,2025-01-21,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_194337,BOT,NO_ANSWER,268,2025-01-02,{}
LDSMFG_149093,BOT,NO_ANSWER,240,2025-01-08,{}
LDSMFG_174695,BOT,ANSWERED,285,2025-01-18,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_155010,BOT,NO_ANSWER,50,2025-01-30,{}
LDSMFG_139516,BOT,NO_ANSWER,103,2025-01-15,{}
LDSMFG_165017,BOT,NO_ANSWER,10,2025-01-27,{}
LDSMFG_128166,BOT,NO_ANSWER,167,2025-01-04,{}
LDSMFG_187073,BOT,NO_ANSWER,13,2025-01-09,{}
LDSMFG_126292,BOT,NO_ANSWER,28,2025-01-22,{}
LDSMFG_126951,BOT,ANSWERED,229,2025-01-20,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_121524,BOT,NO_ANSWER,80,2025-01-20,{}
LDSMFG_149108,BOT,NO_ANSWER,282,2025-01-15,{}
LDSMFG_196499,BOT,NO_ANSWER,223,2025-01-01,{}
LDSMFG_175744,BOT,BUSY,268,2025-01-28,{}
LDSMFG_178072,BOT,NO_ANSWER,265,2025-01-25,{}
LDSMFG_155616,BOT,NO_ANSWER,175,2025-01-27,{}
LDSMFG_137373,BOT,NO_ANSWER,219,2025-01-25,{}
LDSMFG_170440,BOT,ANSWERED,8,2025-01-12,{}
LDSMFG_101878,BOT,NO_ANSWER,181,2025-01-27,{}
LDSMFG_153023,BOT,BUSY,241,2025-01-22,{}
LDSMFG_140340,BOT,NO_ANSWER,274,2025-01-12,{}
LDSMFG_184487,BOT,NO_ANSWER,34,2025-01-22,{}
LDSMFG_134129,BOT,NO_ANSWER,110,2025-01-06,{}
LDSMFG_134662,BOT,NO_ANSWER,108,2025-01-15,{}
LDSMFG_163370,BOT,NO_ANSWER,67,2025-01-22,{}
LDSMFG_134965,BOT,NO_ANSWER,218,2025-01-18,{}
LDSMFG_132965,BOT,BUSY,246,2025-01-24,{}
LDSMFG_112032,BOT,NO_ANSWER,229,2025-01-02,{}
LDSMFG_109594,BOT,NO_ANSWER,227,2025-01-20,{}
LDSMFG_173997,BOT,ANSWERED,239,2025-01-10,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_183658,BOT,BUSY,90,2025-01-20,{}
LDSMFG_105083,BOT,ANSWERED,163,2025-01-18,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_146937,BOT,NO_ANSWER,262,2025-01-23,{}
LDSMFG_152419,BOT,ANSWERED,292,2025-01-03,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_103077,BOT,ANSWERED,258,2025-01-25,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_128053,BOT,BUSY,163,2025-01-07,{}
LDSMFG_155955,BOT,ANSWERED,30,2025-01-06,{}
LDSMFG_121242,BOT,NO_ANSWER,14,2025-01-29,{}
LDSMFG_100091,BOT,NO_ANSWER,290,2025-01-04,{}
LDSMFG_113913,BOT,NO_ANSWER,166,2025-01-19,{}
LDSMFG_139724,BOT,ANSWERED,260,2025-01-30,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_111005,BOT,NO_ANSWER,294,2025-01-13,{}
LDSMFG_135130,BOT,NO_ANSWER,161,2025-01-25,{}
LDSMFG_134573,BOT,NO_ANSWER,67,2025-01-02,{}
LDSMFG_191890,BOT,BUSY,158,2025-01-02,{}
LDSMFG_118304,BOT,ANSWERED,250,2025-01-24,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_122926,BOT,NO_ANSWER,155,2025-01-27,{}
LDSMFG_142060,BOT,NO_ANSWER,82,2025-01-11,{}
LDSMFG_111954,BOT,NO_ANSWER,240,2025-01-13,{}
LDSMFG_185890,BOT,BUSY,58,2025-01-25,{}
LDSMFG_195961,BOT,NO_ANSWER,219,2025-01-01,{}
LDSMFG_161400,BOT,NO_ANSWER,278,2025-01-10,{}
LDSMFG_171012,BOT,ANSWERED,70,2025-01-05,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_120108,BOT,NO_ANSWER,247,2025-01-23,{}
LDSMFG_142212,BOT,NO_ANSWER,288,2025-01-08,{}
LDSMFG_158871,BOT,NO_ANSWER,149,2025-01-12,{}
LDSMFG_158114,BOT,NO_ANSWER,248,2025-01-01,{}
LDSMFG_109495,BOT,NO_ANSWER,254,2025-01-17,{}
LDSMFG_155230,BOT,NO_ANSWER,247,2025-01-30,{}
LDSMFG_107290,BOT,NO_ANSWER,150,2025-01-21,{}
LDSMFG_163438,BOT,NO_ANSWER,65,2025-01-20,{}
LDSMFG_100280,BOT,ANSWERED,124,2025-01-10,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_187288,BOT,NO_ANSWER,180,2025-01-15,{}
LDSMFG_144297,BOT,NO_ANSWER,197,2025-01-11,{}
LDSMFG_163508,BOT,NO_ANSWER,12,2025-01-15,{}
LDSMFG_113233,BOT,NO_ANSWER,160,2025-01-15,{}
LDSMFG_198494,BOT,NO_ANSWER,176,2025-01-22,{}
LDSMFG_168249,BOT,BUSY,93,2025-01-18,{}
LDSMFG_159309,BOT,NO_ANSWER,220,2025-01-14,{}
LDSMFG_125184,BOT,ANSWERED,78,2025-01-26,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_195715,BOT,BUSY,230,2025-01-23,{}
LDSMFG_130529,BOT,NO_ANSWER,223,2025-01-01,{}
LDSMFG_169392,BOT,BUSY,95,2025-01-25,{}
LDSMFG_103045,BOT,ANSWERED,161,2025-01-05,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_171008,BOT,NO_ANSWER,204,2025-01-17,{}
LDSMFG_147841,BOT,NO_ANSWER,174,2025-01-23,{}
LDSMFG_118934,BOT,NO_ANSWER,216,2025-01-05,{}
LDSMFG_172716,BOT,ANSWERED,87,2025-01-05,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_140992,BOT,NO_ANSWER,289,2025-01-27,{}
LDSMFG_117768,BOT,NO_ANSWER,272,2025-01-06,{}
LDSMFG_155382,BOT,NO_ANSWER,216,2025-01-17,{}
LDSMFG_151529,BOT,ANSWERED,34,2025-01-09,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_123855,BOT,BUSY,253,2025-01-14,{}
LDSMFG_137640,BOT,NO_ANSWER,160,2025-01-19,{}
LDSMFG_119943,BOT,NO_ANSWER,30,2025-01-27,{}
LDSMFG_175424,BOT,NO_ANSWER,92,2025-01-09,{}
LDSMFG_185895,BOT,NO_ANSWER,169,2025-01-06,{}
LDSMFG_177487,BOT,NO_ANSWER,93,2025-01-13,{}
LDSMFG_184960,BOT,BUSY,186,2025-01-19,{}
LDSMFG_180428,BOT,NO_ANSWER,246,2025-01-04,{}
LDSMFG_143016,BOT,NO_ANSWER,230,2025-01-10,{}
LDSMFG_162484,BOT,NO_ANSWER,209,2025-01-09,{}
LDSMFG_153338,BOT,NO_ANSWER,209,2025-01-21,{}
LDSMFG_185120,BOT,NO_ANSWER,36,2025-01-12,{}
LDSMFG_187158,BOT,NO_ANSWER,99,2025-01-23,{}
LDSMFG_114449,BOT,BUSY,27,2025-01-19,{}
LDSMFG_167164,BOT,NO_ANSWER,161,2025-01-22,{}
LDSMFG_126884,BOT,NO_ANSWER,74,2025-01-18,{}
LDSMFG_174497,BOT,NO_ANSWER,268,2025-01-26,{}
LDSMFG_171481,BOT,NO_ANSWER,135,2025-01-06,{}
LDSMFG_157462,BOT,BUSY,201,2025-01-03,{}
LDSMFG_134091,BOT,NO_ANSWER,62,2025-01-20,{}
LDSMFG_127314,BOT,NO_ANSWER,73,2025-01-26,{}
LDSMFG_141176,BOT,NO_ANSWER,18,2025-01-09,{}
LDSMFG_101803,BOT,NO_ANSWER,298,2025-01-29,{}
LDSMFG_115178,BOT,NO_ANSWER,121,2025-01-15,{}
LDSMFG_174615,BOT,ANSWERED,295,2025-01-20,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_106714,BOT,NO_ANSWER,156,2025-01-03,{}
LDSMFG_170279,BOT,BUSY,235,2025-01-15,{}
LDSMFG_157892,BOT,NO_ANSWER,200,2025-01-04,{}
LDSMFG_145987,BOT,ANSWERED,205,2025-01-13,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_195809,BOT,NO_ANSWER,98,2025-01-03,{}
LDSMFG_150233,BOT,ANSWERED,22,2025-01-28,{}
LDSMFG_119067,BOT,ANSWERED,123,2025-01-23,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_107619,BOT,NO_ANSWER,195,2025-01-01,{}
LDSMFG_188712,BOT,BUSY,253,2025-01-22,{}
LDSMFG_176432,BOT,NO_ANSWER,258,2025-01-07,{}
LDSMFG_130601,BOT,NO_ANSWER,114,2025-01-12,{}
LDSMFG_148471,BOT,ANSWERED,294,2025-01-09,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_107846,BOT,ANSWERED,276,2025-01-30,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_168624,BOT,NO_ANSWER,121,2025-01-28,{}
LDSMFG_138045,BOT,NO_ANSWER,295,2025-01-08,{}
LDSMFG_178892,BOT,BUSY,272,2025-01-16,{}
LDSMFG_146556,BOT,BUSY,256,2025-01-20,{}
LDSMFG_182655,BOT,ANSWERED,77,2025-01-04,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_147023,BOT,NO_ANSWER,174,2025-01-05,{}
LDSMFG_121380,BOT,NO_ANSWER,52,2025-01-22,{}
LDSMFG_123172,BOT,ANSWERED,157,2025-01-30,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_131238,BOT,NO_ANSWER,187,2025-01-15,{}
LDSMFG_148877,BOT,NO_ANSWER,5,2025-01-01,{}
LDSMFG_179938,BOT,NO_ANSWER,184,2025-01-16,{}
LDSMFG_167385,BOT,NO_ANSWER,275,2025-01-24,{}
LDSMFG_189940,BOT,ANSWERED,35,2025-01-04,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_144219,BOT,BUSY,176,2025-01-11,{}
LDSMFG_116866,BOT,NO_ANSWER,129,2025-01-17,{}
LDSMFG_186490,BOT,ANSWERED,29,2025-01-26,{}
LDSMFG_121946,BOT,NO_ANSWER,185,2025-01-25,{}
LDSMFG_138596,BOT,NO_ANSWER,207,2025-01-24,{}
LDSMFG_172843,BOT,ANSWERED,20,2025-01-12,{}
LDSMFG_138369,BOT,BUSY,271,2025-01-13,{}
LDSMFG_110170,BOT,NO_ANSWER,85,2025-01-22,{}
LDSMFG_169879,BOT,NO_ANSWER,293,2025-01-21,{}
LDSMFG_103530,BOT,NO_ANSWER,287,2025-01-28,{}
LDSMFG_173499,BOT,NO_ANSWER,32,2025-01-18,{}
LDSMFG_108362,BOT,NO_ANSWER,38,2025-01-03,{}
LDSMFG_198491,BOT,ANSWERED,172,2025-01-05,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_133097,BOT,ANSWERED,105,2025-01-29,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_102671,BOT,NO_ANSWER,135,2025-01-08,{}
LDSMFG_183872,BOT,NO_ANSWER,22,2025-01-02,{}
LDSMFG_198061,BOT,NO_ANSWER,45,2025-01-13,{}
LDSMFG_196441,BOT,ANSWERED,29,2025-01-30,{}
LDSMFG_110830,BOT,NO_ANSWER,166,2025-01-06,{}
LDSMFG_198224,BOT,NO_ANSWER,263,2025-01-16,{}
LDSMFG_177923,BOT,NO_ANSWER,181,2025-01-18,{}
LDSMFG_100490,BOT,NO_ANSWER,156,2025-01-30,{}
LDSMFG_118034,BOT,NO_ANSWER,162,2025-01-11,{}
LDSMFG_139427,BOT,NO_ANSWER,158,2025-01-03,{}
LDSMFG_125571,BOT,ANSWERED,47,2025-01-26,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_196336,BOT,ANSWERED,267,2025-01-21,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_180468,BOT,NO_ANSWER,52,2025-01-24,{}
LDSMFG_151051,BOT,ANSWERED,158,2025-01-29,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_103323,BOT,NO_ANSWER,134,2025-01-29,{}
LDSMFG_195891,BOT,NO_ANSWER,136,2025-01-02,{}
LDSMFG_165174,BOT,ANSWERED,60,2025-01-28,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_165074,BOT,NO_ANSWER,3,2025-01-29,{}
LDSMFG_129728,BOT,NO_ANSWER,117,2025-01-12,{}
LDSMFG_128759,BOT,NO_ANSWER,263,2025-01-29,{}
LDSMFG_165589,BOT,NO_ANSWER,84,2025-01-13,{}
LDSMFG_167131,BOT,NO_ANSWER,123,2025-01-19,{}
LDSMFG_139887,BOT,ANSWERED,88,2025-01-05,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_130459,BOT,ANSWERED,237,2025-01-27,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_121806,BOT,ANSWERED,138,2025-01-30,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_182235,BOT,ANSWERED,54,2025-01-04,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_103275,BOT,NO_ANSWER,70,2025-01-05,{}
LDSMFG_145119,BOT,ANSWERED,11,2025-01-09,{}
LDSMFG_168057,BOT,ANSWERED,212,2025-01-18,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_180924,BOT,NO_ANSWER,89,2025-01-07,{}
LDSMFG_136632,BOT,ANSWERED,210,2025-01-24,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_158643,BOT,NO_ANSWER,203,2025-01-10,{}
LDSMFG_117374,BOT,NO_ANSWER,231,2025-01-27,{}
LDSMFG_109395,BOT,NO_ANSWER,239,2025-01-13,{}
LDSMFG_137467,BOT,NO_ANSWER,277,2025-01-25,{}
LDSMFG_175258,BOT,NO_ANSWER,119,2025-01-07,{}
LDSMFG_101519,BOT,BUSY,182,2025-01-30,{}
LDSMFG_168689,BOT,NO_ANSWER,23,2025-01-26,{}
LDSMFG_104744,BOT,ANSWERED,48,2025-01-30,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_102643,BOT,NO_ANSWER,151,2025-01-14,{}
LDSMFG_137629,BOT,ANSWERED,37,2025-01-01,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_197498,BOT,NO_ANSWER,149,2025-01-29,{}
LDSMFG_171574,BOT,NO_ANSWER,200,2025-01-05,{}
LDSMFG_100518,BOT,NO_ANSWER,138,2025-01-18,{}
LDSMFG_173683,BOT,NO_ANSWER,89,2025-01-15,{}
LDSMFG_193524,BOT,ANSWERED,230,2025-01-28,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_118301,BOT,NO_ANSWER,61,2025-01-27,{}
LDSMFG_158213,BOT,BUSY,240,2025-01-11,{}
LDSMFG_125470,BOT,NO_ANSWER,235,2025-01-20,{}
LDSMFG_162943,BOT,BUSY,170,2025-01-15,{}
LDSMFG_142891,BOT,NO_ANSWER,32,2025-01-13,{}
LDSMFG_162864,BOT,NO_ANSWER,285,2025-01-12,{}
LDSMFG_166289,BOT,ANSWERED,73,2025-01-28,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_104489,BOT,NO_ANSWER,13,2025-01-22,{}
LDSMFG_139347,BOT,ANSWERED,252,2025-01-18,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_103074,BOT,NO_ANSWER,56,2025-01-30,{}
LDSMFG_150327,BOT,ANSWERED,230,2025-01-06,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_177679,BOT,ANSWERED,71,2025-01-20,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_143158,BOT,NO_ANSWER,272,2025-01-27,{}
LDSMFG_123504,BOT,NO_ANSWER,274,2025-01-06,{}
LDSMFG_156839,BOT,NO_ANSWER,288,2025-01-10,{}
LDSMFG_174781,BOT,NO_ANSWER,183,2025-01-15,{}
LDSMFG_110069,BOT,NO_ANSWER,18,2025-01-20,{}
LDSMFG_127669,BOT,NO_ANSWER,118,2025-01-24,{}
LDSMFG_163423,BOT,NO_ANSWER,170,2025-01-30,{}
LDSMFG_106083,BOT,NO_ANSWER,2,2025-01-27,{}
LDSMFG_125862,BOT,NO_ANSWER,105,2025-01-19,{}
LDSMFG_125054,BOT,NO_ANSWER,23,2025-01-19,{}
LDSMFG_143444,BOT,ANSWERED,78,2025-01-13,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_107832,BOT,NO_ANSWER,280,2025-01-16,{}
LDSMFG_196549,BOT,ANSWERED,184,2025-01-03,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_145009,BOT,NO_ANSWER,290,2025-01-06,{}
LDSMFG_106733,BOT,NO_ANSWER,105,2025-01-08,{}
LDSMFG_122925,BOT,NO_ANSWER,121,2025-01-14,{}
LDSMFG_126155,BOT,NO_ANSWER,214,2025-01-25,{}
LDSMFG_135271,BOT,NO_ANSWER,232,2025-01-11,{}
LDSMFG_117233,BOT,NO_ANSWER,262,2025-01-29,{}
LDSMFG_181587,BOT,NO_ANSWER,142,2025-01-12,{}
LDSMFG_163522,BOT,NO_ANSWER,228,2025-01-19,{}
LDSMFG_109688,BOT,NO_ANSWER,118,2025-01-27,{}
LDSMFG_134620,BOT,NO_ANSWER,290,2025-01-07,{}
LDSMFG_106245,BOT,NO_ANSWER,157,2025-01-10,{}
LDSMFG_164391,BOT,NO_ANSWER,265,2025-01-30,{}
LDSMFG_186515,BOT,NO_ANSWER,51,2025-01-09,{}
LDSMFG_188206,BOT,BUSY,151,2025-01-16,{}
LDSMFG_130221,BOT,NO_ANSWER,83,2025-01-10,{}
LDSMFG_170488,BOT,ANSWERED,11,2025-01-05,{}
LDSMFG_150359,BOT,ANSWERED,156,2025-01-04,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_156085,BOT,ANSWERED,231,2025-01-04,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_141139,BOT,NO_ANSWER,50,2025-01-25,{}
LDSMFG_153773,BOT,ANSWERED,248,2025-01-11,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_194719,BOT,NO_ANSWER,182,2025-01-26,{}
LDSMFG_164720,BOT,BUSY,203,2025-01-13,{}
LDSMFG_188308,BOT,ANSWERED,133,2025-01-27,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_111075,BOT,NO_ANSWER,234,2025-01-02,{}
LDSMFG_118197,BOT,NO_ANSWER,224,2025-01-13,{}
LDSMFG_162286,BOT,ANSWERED,51,2025-01-10,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_100847,BOT,NO_ANSWER,1,2025-01-26,{}
LDSMFG_101258,BOT,ANSWERED,168,2025-01-03,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_129879,BOT,NO_ANSWER,161,2025-01-24,{}
LDSMFG_100682,BOT,NO_ANSWER,10,2025-01-03,{}
LDSMFG_157220,BOT,NO_ANSWER,30,2025-01-10,{}
LDSMFG_170410,BOT,NO_ANSWER,45,2025-01-16,{}
LDSMFG_183177,BOT,NO_ANSWER,252,2025-01-06,{}
LDSMFG_177707,BOT,NO_ANSWER,278,2025-01-16,{}
LDSMFG_192451,BOT,NO_ANSWER,235,2025-01-14,{}
LDSMFG_179396,BOT,NO_ANSWER,124,2025-01-18,{}
LDSMFG_128471,BOT,NO_ANSWER,248,2025-01-25,{}
LDSMFG_195160,BOT,BUSY,263,2025-01-21,{}
LDSMFG_152171,BOT,NO_ANSWER,169,2025-01-26,{}
LDSMFG_144399,BOT,NO_ANSWER,185,2025-01-18,{}
LDSMFG_198406,BOT,NO_ANSWER,217,2025-01-19,{}
LDSMFG_135516,BOT,ANSWERED,175,2025-01-20,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_142504,BOT,ANSWERED,40,2025-01-15,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_164510,BOT,NO_ANSWER,2,2025-01-23,{}
LDSMFG_134237,BOT,NO_ANSWER,154,2025-01-04,{}
LDSMFG_109994,BOT,NO_ANSWER,23,2025-01-21,{}
LDSMFG_146193,BOT,ANSWERED,124,2025-01-25,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_127042,BOT,ANSWERED,98,2025-01-04,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_102742,BOT,NO_ANSWER,273,2025-01-22,{}
LDSMFG_167275,BOT,ANSWERED,43,2025-01-30,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_151565,BOT,NO_ANSWER,126,2025-01-18,{}
LDSMFG_117110,BOT,NO_ANSWER,277,2025-01-02,{}
LDSMFG_163718,BOT,ANSWERED,56,2025-01-07,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_136057,BOT,ANSWERED,212,2025-01-18,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_109580,BOT,ANSWERED,28,2025-01-18,{}
LDSMFG_172540,BOT,ANSWERED,259,2025-01-04,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_191512,BOT,NO_ANSWER,149,2025-01-15,{}
LDSMFG_156845,BOT,BUSY,267,2025-01-07,{}
LDSMFG_115219,BOT,NO_ANSWER,254,2025-01-16,{}
LDSMFG_126750,BOT,ANSWERED,133,2025-01-13,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_120381,BOT,NO_ANSWER,37,2025-01-11,{}
LDSMFG_108643,BOT,NO_ANSWER,77,2025-01-06,{}
LDSMFG_190408,BOT,NO_ANSWER,91,2025-01-09,{}
LDSMFG_178203,BOT,ANSWERED,203,2025-01-09,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_122310,BOT,BUSY,158,2025-01-15,{}
LDSMFG_129593,BOT,NO_ANSWER,126,2025-01-25,{}
LDSMFG_102284,BOT,ANSWERED,178,2025-01-28,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_181390,BOT,NO_ANSWER,158,2025-01-22,{}
LDSMFG_111439,BOT,NO_ANSWER,194,2025-01-19,{}
LDSMFG_182021,BOT,NO_ANSWER,256,2025-01-18,{}
LDSMFG_123209,BOT,ANSWERED,175,2025-01-06,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_181789,BOT,NO_ANSWER,113,2025-01-05,{}
LDSMFG_148097,BOT,NO_ANSWER,198,2025-01-13,{}
LDSMFG_142339,BOT,NO_ANSWER,61,2025-01-08,{}
LDSMFG_127477,BOT,NO_ANSWER,212,2025-01-03,{}
LDSMFG_101703,BOT,BUSY,248,2025-01-16,{}
LDSMFG_191842,BOT,NO_ANSWER,272,2025-01-19,{}
LDSMFG_178788,BOT,ANSWERED,156,2025-01-04,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_102382,BOT,NO_ANSWER,276,2025-01-04,{}
LDSMFG_197744,BOT,NO_ANSWER,83,2025-01-19,{}
